a,n,x,y,z,r,c
0,Outer,-3108.45,-3108.62,12639.3,6,6
0,Outer,-2986.55,-3108.62,12639.3,6,7
0,Outer,-2864.65,-3108.62,12639.3,6,8
0,Outer,-2742.75,-3108.62,12639.3,6,9
0,Outer,-2620.85,-3108.62,12639.3,6,10
0,Outer,-2498.95,-3108.62,12639.3,6,11
0,Outer,-2377.05,-3108.62,12639.3,6,12
0,Outer,-2255.15,-3108.62,12639.3,6,13
0,Outer,-2133.25,-3108.62,12639.3,6,14
0,Outer,-2011.35,-3108.62,12639.3,6,15
0,Outer,-1889.45,-3108.62,12639.3,6,16
0,Outer,-1767.55,-3108.62,12639.3,6,17
0,Outer,-1645.65,-3108.62,12639.3,6,18
0,Outer,-1523.75,-3108.62,12639.3,6,19
0,Outer,-1401.85,-3108.62,12639.3,6,20
0,Outer,-1279.95,-3108.62,12639.3,6,21
0,Outer,-1158.05,-3108.62,12639.3,6,22
0,Outer,-1036.15,-3108.62,12639.3,6,23
0,Outer,-914.25,-3108.62,12639.3,6,24
0,Outer,-792.35,-3108.62,12639.3,6,25
0,Outer,-670.45,-3108.62,12639.3,6,26
0,Outer,-548.55,-3108.62,12639.3,6,27
0,Outer,-426.65,-3108.62,12639.3,6,28
0,Outer,-304.75,-3108.62,12639.3,6,29
0,Outer,-182.85,-3108.62,12639.3,6,30
0,Outer,-60.95,-3108.62,12639.3,6,31
0,Outer,-3839.85,-2986.72,12639.7,7,0
0,Outer,-3717.95,-2986.72,12639.7,7,1
0,Outer,-3596.05,-2986.72,12639.7,7,2
0,Outer,-3474.15,-2986.72,12639.7,7,3
0,Outer,-3352.25,-2986.72,12639.7,7,4
0,Outer,-3230.35,-2986.72,12639.7,7,5
0,Outer,-3108.45,-2986.72,12639.7,7,6
0,Outer,-2986.55,-2986.72,12639.7,7,7
0,Outer,-2864.65,-2986.72,12639.7,7,8
0,Outer,-2742.75,-2986.72,12639.7,7,9
0,Outer,-2620.85,-2986.72,12639.7,7,10
0,Outer,-2498.95,-2986.72,12639.7,7,11
0,Outer,-2377.05,-2986.72,12639.7,7,12
0,Outer,-2255.15,-2986.72,12639.7,7,13
0,Outer,-2133.25,-2986.72,12639.7,7,14
0,Outer,-2011.35,-2986.72,12639.7,7,15
0,Outer,-1889.45,-2986.72,12639.7,7,16
0,Outer,-1767.55,-2986.72,12639.7,7,17
0,Outer,-1645.65,-2986.72,12639.7,7,18
0,Outer,-1523.75,-2986.72,12639.7,7,19
0,Outer,-1401.85,-2986.72,12639.7,7,20
0,Outer,-1279.95,-2986.72,12639.7,7,21
0,Outer,-1158.05,-2986.72,12639.7,7,22
0,Outer,-1036.15,-2986.72,12639.7,7,23
0,Outer,-914.25,-2986.72,12639.7,7,24
0,Outer,-792.35,-2986.72,12639.7,7,25
0,Outer,-670.45,-2986.72,12639.7,7,26
0,Outer,-548.55,-2986.72,12639.7,7,27
0,Outer,-426.65,-2986.72,12639.7,7,28
0,Outer,-304.75,-2986.72,12639.7,7,29
0,Outer,-182.85,-2986.72,12639.7,7,30
0,Outer,-60.95,-2986.72,12639.7,7,31
0,Outer,-3839.85,-2864.82,12640.2,8,0
0,Outer,-3717.95,-2864.82,12640.2,8,1
0,Outer,-3596.05,-2864.82,12640.2,8,2
0,Outer,-3474.15,-2864.82,12640.2,8,3
0,Outer,-3352.25,-2864.82,12640.2,8,4
0,Outer,-3230.35,-2864.82,12640.2,8,5
0,Outer,-3108.45,-2864.82,12640.2,8,6
0,Outer,-2986.55,-2864.82,12640.2,8,7
0,Outer,-2864.65,-2864.82,12640.2,8,8
0,Outer,-2742.75,-2864.82,12640.2,8,9
0,Outer,-2620.85,-2864.82,12640.2,8,10
0,Outer,-2498.95,-2864.82,12640.2,8,11
0,Outer,-2377.05,-2864.82,12640.2,8,12
0,Outer,-2255.15,-2864.82,12640.2,8,13
0,Outer,-2133.25,-2864.82,12640.2,8,14
0,Outer,-2011.35,-2864.82,12640.2,8,15
0,Outer,-1889.45,-2864.82,12640.2,8,16
0,Outer,-1767.55,-2864.82,12640.2,8,17
0,Outer,-1645.65,-2864.82,12640.2,8,18
0,Outer,-1523.75,-2864.82,12640.2,8,19
0,Outer,-1401.85,-2864.82,12640.2,8,20
0,Outer,-1279.95,-2864.82,12640.2,8,21
0,Outer,-1158.05,-2864.82,12640.2,8,22
0,Outer,-1036.15,-2864.82,12640.2,8,23
0,Outer,-914.25,-2864.82,12640.2,8,24
0,Outer,-792.35,-2864.82,12640.2,8,25
0,Outer,-670.45,-2864.82,12640.2,8,26
0,Outer,-548.55,-2864.82,12640.2,8,27
0,Outer,-426.65,-2864.82,12640.2,8,28
0,Outer,-304.75,-2864.82,12640.2,8,29
0,Outer,-182.85,-2864.82,12640.2,8,30
0,Outer,-60.95,-2864.82,12640.2,8,31
0,Outer,-3839.85,-2742.92,12640.6,9,0
0,Outer,-3717.95,-2742.92,12640.6,9,1
0,Outer,-3596.05,-2742.92,12640.6,9,2
0,Outer,-3474.15,-2742.92,12640.6,9,3
0,Outer,-3352.25,-2742.92,12640.6,9,4
0,Outer,-3230.35,-2742.92,12640.6,9,5
0,Outer,-3108.45,-2742.92,12640.6,9,6
0,Outer,-2986.55,-2742.92,12640.6,9,7
0,Outer,-2864.65,-2742.92,12640.6,9,8
0,Outer,-2742.75,-2742.92,12640.6,9,9
0,Outer,-2620.85,-2742.92,12640.6,9,10
0,Outer,-2498.95,-2742.92,12640.6,9,11
0,Outer,-2377.05,-2742.92,12640.6,9,12
0,Outer,-2255.15,-2742.92,12640.6,9,13
0,Outer,-2133.25,-2742.92,12640.6,9,14
0,Outer,-2011.35,-2742.92,12640.6,9,15
0,Outer,-1889.45,-2742.92,12640.6,9,16
0,Outer,-1767.55,-2742.92,12640.6,9,17
0,Outer,-1645.65,-2742.92,12640.6,9,18
0,Outer,-1523.75,-2742.92,12640.6,9,19
0,Outer,-1401.85,-2742.92,12640.6,9,20
0,Outer,-1279.95,-2742.92,12640.6,9,21
0,Outer,-1158.05,-2742.92,12640.6,9,22
0,Outer,-1036.15,-2742.92,12640.6,9,23
0,Outer,-914.25,-2742.92,12640.6,9,24
0,Outer,-792.35,-2742.92,12640.6,9,25
0,Outer,-670.45,-2742.92,12640.6,9,26
0,Outer,-548.55,-2742.92,12640.6,9,27
0,Outer,-426.65,-2742.92,12640.6,9,28
0,Outer,-304.75,-2742.92,12640.6,9,29
0,Outer,-182.85,-2742.92,12640.6,9,30
0,Outer,-60.95,-2742.92,12640.6,9,31
0,Outer,-3839.85,-2621.02,12641,10,0
0,Outer,-3717.95,-2621.02,12641,10,1
0,Outer,-3596.05,-2621.02,12641,10,2
0,Outer,-3474.15,-2621.02,12641,10,3
0,Outer,-3352.25,-2621.02,12641,10,4
0,Outer,-3230.35,-2621.02,12641,10,5
0,Outer,-3108.45,-2621.02,12641,10,6
0,Outer,-2986.55,-2621.02,12641,10,7
0,Outer,-2864.65,-2621.02,12641,10,8
0,Outer,-2742.75,-2621.02,12641,10,9
0,Outer,-2620.85,-2621.02,12641,10,10
0,Outer,-2498.95,-2621.02,12641,10,11
0,Outer,-2377.05,-2621.02,12641,10,12
0,Outer,-2255.15,-2621.02,12641,10,13
0,Outer,-2133.25,-2621.02,12641,10,14
0,Outer,-2011.35,-2621.02,12641,10,15
0,Outer,-1889.45,-2621.02,12641,10,16
0,Outer,-1767.55,-2621.02,12641,10,17
0,Outer,-1645.65,-2621.02,12641,10,18
0,Outer,-1523.75,-2621.02,12641,10,19
0,Outer,-1401.85,-2621.02,12641,10,20
0,Outer,-1279.95,-2621.02,12641,10,21
0,Outer,-1158.05,-2621.02,12641,10,22
0,Outer,-1036.15,-2621.02,12641,10,23
0,Outer,-914.25,-2621.02,12641,10,24
0,Outer,-792.35,-2621.02,12641,10,25
0,Outer,-670.45,-2621.02,12641,10,26
0,Outer,-548.55,-2621.02,12641,10,27
0,Outer,-426.65,-2621.02,12641,10,28
0,Outer,-304.75,-2621.02,12641,10,29
0,Outer,-182.85,-2621.02,12641,10,30
0,Outer,-60.95,-2621.02,12641,10,31
0,Outer,-3839.85,-2499.12,12641.5,11,0
0,Outer,-3717.95,-2499.12,12641.5,11,1
0,Outer,-3596.05,-2499.12,12641.5,11,2
0,Outer,-3474.15,-2499.12,12641.5,11,3
0,Outer,-3352.25,-2499.12,12641.5,11,4
0,Outer,-3230.35,-2499.12,12641.5,11,5
0,Outer,-3108.45,-2499.12,12641.5,11,6
0,Outer,-2986.55,-2499.12,12641.5,11,7
0,Outer,-2864.65,-2499.12,12641.5,11,8
0,Outer,-2742.75,-2499.12,12641.5,11,9
0,Outer,-2620.85,-2499.12,12641.5,11,10
0,Outer,-2498.95,-2499.12,12641.5,11,11
0,Outer,-2377.05,-2499.12,12641.5,11,12
0,Outer,-2255.15,-2499.12,12641.5,11,13
0,Outer,-2133.25,-2499.12,12641.5,11,14
0,Outer,-2011.35,-2499.12,12641.5,11,15
0,Outer,-1889.45,-2499.12,12641.5,11,16
0,Outer,-1767.55,-2499.12,12641.5,11,17
0,Outer,-1645.65,-2499.12,12641.5,11,18
0,Outer,-1523.75,-2499.12,12641.5,11,19
0,Outer,-1401.85,-2499.12,12641.5,11,20
0,Outer,-1279.95,-2499.12,12641.5,11,21
0,Outer,-1158.05,-2499.12,12641.5,11,22
0,Outer,-1036.15,-2499.12,12641.5,11,23
0,Outer,-914.25,-2499.12,12641.5,11,24
0,Outer,-792.35,-2499.12,12641.5,11,25
0,Outer,-670.45,-2499.12,12641.5,11,26
0,Outer,-548.55,-2499.12,12641.5,11,27
0,Outer,-426.65,-2499.12,12641.5,11,28
0,Outer,-304.75,-2499.12,12641.5,11,29
0,Outer,-182.85,-2499.12,12641.5,11,30
0,Outer,-60.95,-2499.12,12641.5,11,31
0,Outer,-3839.85,-2377.22,12641.9,12,0
0,Outer,-3717.95,-2377.22,12641.9,12,1
0,Outer,-3596.05,-2377.22,12641.9,12,2
0,Outer,-3474.15,-2377.22,12641.9,12,3
0,Outer,-3352.25,-2377.22,12641.9,12,4
0,Outer,-3230.35,-2377.22,12641.9,12,5
0,Outer,-3108.45,-2377.22,12641.9,12,6
0,Outer,-2986.55,-2377.22,12641.9,12,7
0,Outer,-2864.65,-2377.22,12641.9,12,8
0,Outer,-2742.75,-2377.22,12641.9,12,9
0,Outer,-2620.85,-2377.22,12641.9,12,10
0,Outer,-2498.95,-2377.22,12641.9,12,11
0,Outer,-2377.05,-2377.22,12641.9,12,12
0,Outer,-2255.15,-2377.22,12641.9,12,13
0,Outer,-2133.25,-2377.22,12641.9,12,14
0,Outer,-2011.35,-2377.22,12641.9,12,15
0,Outer,-1889.45,-2377.22,12641.9,12,16
0,Outer,-1767.55,-2377.22,12641.9,12,17
0,Outer,-1645.65,-2377.22,12641.9,12,18
0,Outer,-1523.75,-2377.22,12641.9,12,19
0,Outer,-1401.85,-2377.22,12641.9,12,20
0,Outer,-1279.95,-2377.22,12641.9,12,21
0,Outer,-1158.05,-2377.22,12641.9,12,22
0,Outer,-1036.15,-2377.22,12641.9,12,23
0,Outer,-914.25,-2377.22,12641.9,12,24
0,Outer,-792.35,-2377.22,12641.9,12,25
0,Outer,-670.45,-2377.22,12641.9,12,26
0,Outer,-548.55,-2377.22,12641.9,12,27
0,Outer,-426.65,-2377.22,12641.9,12,28
0,Outer,-304.75,-2377.22,12641.9,12,29
0,Outer,-182.85,-2377.22,12641.9,12,30
0,Outer,-60.95,-2377.22,12641.9,12,31
0,Outer,-3839.85,-2255.33,12642.4,13,0
0,Outer,-3717.95,-2255.33,12642.4,13,1
0,Outer,-3596.05,-2255.33,12642.4,13,2
0,Outer,-3474.15,-2255.33,12642.4,13,3
0,Outer,-3352.25,-2255.33,12642.4,13,4
0,Outer,-3230.35,-2255.33,12642.4,13,5
0,Outer,-3108.45,-2255.33,12642.4,13,6
0,Outer,-2986.55,-2255.33,12642.4,13,7
0,Outer,-2864.65,-2255.33,12642.4,13,8
0,Outer,-2742.75,-2255.33,12642.4,13,9
0,Outer,-2620.85,-2255.33,12642.4,13,10
0,Outer,-2498.95,-2255.33,12642.4,13,11
0,Outer,-2377.05,-2255.33,12642.4,13,12
0,Outer,-2255.15,-2255.33,12642.4,13,13
0,Outer,-2133.25,-2255.33,12642.4,13,14
0,Outer,-2011.35,-2255.33,12642.4,13,15
0,Outer,-1889.45,-2255.33,12642.4,13,16
0,Outer,-1767.55,-2255.33,12642.4,13,17
0,Outer,-1645.65,-2255.33,12642.4,13,18
0,Outer,-1523.75,-2255.33,12642.4,13,19
0,Outer,-1401.85,-2255.33,12642.4,13,20
0,Outer,-1279.95,-2255.33,12642.4,13,21
0,Outer,-1158.05,-2255.33,12642.4,13,22
0,Outer,-1036.15,-2255.33,12642.4,13,23
0,Outer,-914.25,-2255.33,12642.4,13,24
0,Outer,-792.35,-2255.33,12642.4,13,25
0,Outer,-670.45,-2255.33,12642.4,13,26
0,Outer,-548.55,-2255.33,12642.4,13,27
0,Outer,-426.65,-2255.33,12642.4,13,28
0,Outer,-304.75,-2255.33,12642.4,13,29
0,Outer,-182.85,-2255.33,12642.4,13,30
0,Outer,-60.95,-2255.33,12642.4,13,31
0,Outer,-3839.85,-2133.43,12642.8,14,0
0,Outer,-3717.95,-2133.43,12642.8,14,1
0,Outer,-3596.05,-2133.43,12642.8,14,2
0,Outer,-3474.15,-2133.43,12642.8,14,3
0,Outer,-3352.25,-2133.43,12642.8,14,4
0,Outer,-3230.35,-2133.43,12642.8,14,5
0,Outer,-3108.45,-2133.43,12642.8,14,6
0,Outer,-2986.55,-2133.43,12642.8,14,7
0,Outer,-2864.65,-2133.43,12642.8,14,8
0,Outer,-2742.75,-2133.43,12642.8,14,9
0,Outer,-2620.85,-2133.43,12642.8,14,10
0,Outer,-2498.95,-2133.43,12642.8,14,11
0,Outer,-2377.05,-2133.43,12642.8,14,12
0,Outer,-2255.15,-2133.43,12642.8,14,13
0,Outer,-2133.25,-2133.43,12642.8,14,14
0,Outer,-2011.35,-2133.43,12642.8,14,15
0,Outer,-1889.45,-2133.43,12642.8,14,16
0,Outer,-1767.55,-2133.43,12642.8,14,17
0,Outer,-1645.65,-2133.43,12642.8,14,18
0,Outer,-1523.75,-2133.43,12642.8,14,19
0,Outer,-1401.85,-2133.43,12642.8,14,20
0,Outer,-1279.95,-2133.43,12642.8,14,21
0,Outer,-1158.05,-2133.43,12642.8,14,22
0,Outer,-1036.15,-2133.43,12642.8,14,23
0,Outer,-914.25,-2133.43,12642.8,14,24
0,Outer,-792.35,-2133.43,12642.8,14,25
0,Outer,-670.45,-2133.43,12642.8,14,26
0,Outer,-548.55,-2133.43,12642.8,14,27
0,Outer,-426.65,-2133.43,12642.8,14,28
0,Outer,-304.75,-2133.43,12642.8,14,29
0,Outer,-182.85,-2133.43,12642.8,14,30
0,Outer,-60.95,-2133.43,12642.8,14,31
0,Outer,-3839.85,-2011.53,12643.2,15,0
0,Outer,-3717.95,-2011.53,12643.2,15,1
0,Outer,-3596.05,-2011.53,12643.2,15,2
0,Outer,-3474.15,-2011.53,12643.2,15,3
0,Outer,-3352.25,-2011.53,12643.2,15,4
0,Outer,-3230.35,-2011.53,12643.2,15,5
0,Outer,-3108.45,-2011.53,12643.2,15,6
0,Outer,-2986.55,-2011.53,12643.2,15,7
0,Outer,-2864.65,-2011.53,12643.2,15,8
0,Outer,-2742.75,-2011.53,12643.2,15,9
0,Outer,-2620.85,-2011.53,12643.2,15,10
0,Outer,-2498.95,-2011.53,12643.2,15,11
0,Outer,-2377.05,-2011.53,12643.2,15,12
0,Outer,-2255.15,-2011.53,12643.2,15,13
0,Outer,-2133.25,-2011.53,12643.2,15,14
0,Outer,-2011.35,-2011.53,12643.2,15,15
0,Outer,-1889.45,-2011.53,12643.2,15,16
0,Outer,-1767.55,-2011.53,12643.2,15,17
0,Outer,-1645.65,-2011.53,12643.2,15,18
0,Outer,-1523.75,-2011.53,12643.2,15,19
0,Outer,-1401.85,-2011.53,12643.2,15,20
0,Outer,-1279.95,-2011.53,12643.2,15,21
0,Outer,-1158.05,-2011.53,12643.2,15,22
0,Outer,-1036.15,-2011.53,12643.2,15,23
0,Outer,-914.25,-2011.53,12643.2,15,24
0,Outer,-792.35,-2011.53,12643.2,15,25
0,Outer,-670.45,-2011.53,12643.2,15,26
0,Outer,-548.55,-2011.53,12643.2,15,27
0,Outer,-426.65,-2011.53,12643.2,15,28
0,Outer,-304.75,-2011.53,12643.2,15,29
0,Outer,-182.85,-2011.53,12643.2,15,30
0,Outer,-60.95,-2011.53,12643.2,15,31
0,Outer,-3839.85,-1889.63,12643.7,16,0
0,Outer,-3717.95,-1889.63,12643.7,16,1
0,Outer,-3596.05,-1889.63,12643.7,16,2
0,Outer,-3474.15,-1889.63,12643.7,16,3
0,Outer,-3352.25,-1889.63,12643.7,16,4
0,Outer,-3230.35,-1889.63,12643.7,16,5
0,Outer,-3108.45,-1889.63,12643.7,16,6
0,Outer,-2986.55,-1889.63,12643.7,16,7
0,Outer,-2864.65,-1889.63,12643.7,16,8
0,Outer,-2742.75,-1889.63,12643.7,16,9
0,Outer,-2620.85,-1889.63,12643.7,16,10
0,Outer,-2498.95,-1889.63,12643.7,16,11
0,Outer,-2377.05,-1889.63,12643.7,16,12
0,Outer,-2255.15,-1889.63,12643.7,16,13
0,Outer,-2133.25,-1889.63,12643.7,16,14
0,Outer,-2011.35,-1889.63,12643.7,16,15
0,Outer,-1889.45,-1889.63,12643.7,16,16
0,Outer,-1767.55,-1889.63,12643.7,16,17
0,Outer,-1645.65,-1889.63,12643.7,16,18
0,Outer,-1523.75,-1889.63,12643.7,16,19
0,Outer,-1401.85,-1889.63,12643.7,16,20
0,Outer,-1279.95,-1889.63,12643.7,16,21
0,Outer,-1158.05,-1889.63,12643.7,16,22
0,Outer,-1036.15,-1889.63,12643.7,16,23
0,Outer,-914.25,-1889.63,12643.7,16,24
0,Outer,-792.35,-1889.63,12643.7,16,25
0,Outer,-670.45,-1889.63,12643.7,16,26
0,Outer,-548.55,-1889.63,12643.7,16,27
0,Outer,-426.65,-1889.63,12643.7,16,28
0,Outer,-304.75,-1889.63,12643.7,16,29
0,Outer,-182.85,-1889.63,12643.7,16,30
0,Outer,-60.95,-1889.63,12643.7,16,31
0,Outer,-3839.85,-1767.73,12644.1,17,0
0,Outer,-3717.95,-1767.73,12644.1,17,1
0,Outer,-3596.05,-1767.73,12644.1,17,2
0,Outer,-3474.15,-1767.73,12644.1,17,3
0,Outer,-3352.25,-1767.73,12644.1,17,4
0,Outer,-3230.35,-1767.73,12644.1,17,5
0,Outer,-3108.45,-1767.73,12644.1,17,6
0,Outer,-2986.55,-1767.73,12644.1,17,7
0,Outer,-2864.65,-1767.73,12644.1,17,8
0,Outer,-2742.75,-1767.73,12644.1,17,9
0,Outer,-2620.85,-1767.73,12644.1,17,10
0,Outer,-2498.95,-1767.73,12644.1,17,11
0,Outer,-2377.05,-1767.73,12644.1,17,12
0,Outer,-2255.15,-1767.73,12644.1,17,13
0,Outer,-2133.25,-1767.73,12644.1,17,14
0,Outer,-2011.35,-1767.73,12644.1,17,15
0,Outer,-1889.45,-1767.73,12644.1,17,16
0,Outer,-1767.55,-1767.73,12644.1,17,17
0,Outer,-1645.65,-1767.73,12644.1,17,18
0,Outer,-1523.75,-1767.73,12644.1,17,19
0,Outer,-1401.85,-1767.73,12644.1,17,20
0,Outer,-1279.95,-1767.73,12644.1,17,21
0,Outer,-1158.05,-1767.73,12644.1,17,22
0,Outer,-1036.15,-1767.73,12644.1,17,23
0,Outer,-914.25,-1767.73,12644.1,17,24
0,Outer,-792.35,-1767.73,12644.1,17,25
0,Outer,-670.45,-1767.73,12644.1,17,26
0,Outer,-548.55,-1767.73,12644.1,17,27
0,Outer,-426.65,-1767.73,12644.1,17,28
0,Outer,-304.75,-1767.73,12644.1,17,29
0,Outer,-182.85,-1767.73,12644.1,17,30
0,Outer,-60.95,-1767.73,12644.1,17,31
0,Outer,-3839.85,-1645.83,12644.6,18,0
0,Outer,-3717.95,-1645.83,12644.6,18,1
0,Outer,-3596.05,-1645.83,12644.6,18,2
0,Outer,-3474.15,-1645.83,12644.6,18,3
0,Outer,-3352.25,-1645.83,12644.6,18,4
0,Outer,-3230.35,-1645.83,12644.6,18,5
0,Outer,-3108.45,-1645.83,12644.6,18,6
0,Outer,-2986.55,-1645.83,12644.6,18,7
0,Outer,-2864.65,-1645.83,12644.6,18,8
0,Outer,-2742.75,-1645.83,12644.6,18,9
0,Outer,-2620.85,-1645.83,12644.6,18,10
0,Outer,-2498.95,-1645.83,12644.6,18,11
0,Outer,-2377.05,-1645.83,12644.6,18,12
0,Outer,-2255.15,-1645.83,12644.6,18,13
0,Outer,-2133.25,-1645.83,12644.6,18,14
0,Outer,-2011.35,-1645.83,12644.6,18,15
0,Outer,-1889.45,-1645.83,12644.6,18,16
0,Outer,-1767.55,-1645.83,12644.6,18,17
0,Outer,-1645.65,-1645.83,12644.6,18,18
0,Outer,-1523.75,-1645.83,12644.6,18,19
0,Outer,-1401.85,-1645.83,12644.6,18,20
0,Outer,-1279.95,-1645.83,12644.6,18,21
0,Outer,-1158.05,-1645.83,12644.6,18,22
0,Outer,-1036.15,-1645.83,12644.6,18,23
0,Outer,-914.25,-1645.83,12644.6,18,24
0,Outer,-792.35,-1645.83,12644.6,18,25
0,Outer,-670.45,-1645.83,12644.6,18,26
0,Outer,-548.55,-1645.83,12644.6,18,27
0,Outer,-426.65,-1645.83,12644.6,18,28
0,Outer,-304.75,-1645.83,12644.6,18,29
0,Outer,-182.85,-1645.83,12644.6,18,30
0,Outer,-60.95,-1645.83,12644.6,18,31
0,Outer,-3839.85,-1523.93,12645,19,0
0,Outer,-3717.95,-1523.93,12645,19,1
0,Outer,-3596.05,-1523.93,12645,19,2
0,Outer,-3474.15,-1523.93,12645,19,3
0,Outer,-3352.25,-1523.93,12645,19,4
0,Outer,-3230.35,-1523.93,12645,19,5
0,Outer,-3108.45,-1523.93,12645,19,6
0,Outer,-2986.55,-1523.93,12645,19,7
0,Outer,-2864.65,-1523.93,12645,19,8
0,Outer,-2742.75,-1523.93,12645,19,9
0,Outer,-2620.85,-1523.93,12645,19,10
0,Outer,-2498.95,-1523.93,12645,19,11
0,Outer,-2377.05,-1523.93,12645,19,12
0,Outer,-2255.15,-1523.93,12645,19,13
0,Outer,-2133.25,-1523.93,12645,19,14
0,Outer,-2011.35,-1523.93,12645,19,15
0,Outer,-1889.45,-1523.93,12645,19,16
0,Outer,-1767.55,-1523.93,12645,19,17
0,Outer,-1645.65,-1523.93,12645,19,18
0,Outer,-1523.75,-1523.93,12645,19,19
0,Outer,-1401.85,-1523.93,12645,19,20
0,Outer,-1279.95,-1523.93,12645,19,21
0,Outer,-1158.05,-1523.93,12645,19,22
0,Outer,-1036.15,-1523.93,12645,19,23
0,Outer,-914.25,-1523.93,12645,19,24
0,Outer,-792.35,-1523.93,12645,19,25
0,Outer,-670.45,-1523.93,12645,19,26
0,Outer,-548.55,-1523.93,12645,19,27
0,Outer,-426.65,-1523.93,12645,19,28
0,Outer,-304.75,-1523.93,12645,19,29
0,Outer,-182.85,-1523.93,12645,19,30
0,Outer,-60.95,-1523.93,12645,19,31
0,Outer,-3839.85,-1402.03,12645.4,20,0
0,Outer,-3717.95,-1402.03,12645.4,20,1
0,Outer,-3596.05,-1402.03,12645.4,20,2
0,Outer,-3474.15,-1402.03,12645.4,20,3
0,Outer,-3352.25,-1402.03,12645.4,20,4
0,Outer,-3230.35,-1402.03,12645.4,20,5
0,Outer,-3108.45,-1402.03,12645.4,20,6
0,Outer,-2986.55,-1402.03,12645.4,20,7
0,Outer,-2864.65,-1402.03,12645.4,20,8
0,Outer,-2742.75,-1402.03,12645.4,20,9
0,Outer,-2620.85,-1402.03,12645.4,20,10
0,Outer,-2498.95,-1402.03,12645.4,20,11
0,Outer,-2377.05,-1402.03,12645.4,20,12
0,Outer,-2255.15,-1402.03,12645.4,20,13
0,Outer,-2133.25,-1402.03,12645.4,20,14
0,Outer,-2011.35,-1402.03,12645.4,20,15
0,Outer,-1889.45,-1402.03,12645.4,20,16
0,Outer,-1767.55,-1402.03,12645.4,20,17
0,Outer,-1645.65,-1402.03,12645.4,20,18
0,Outer,-1523.75,-1402.03,12645.4,20,19
0,Outer,-1401.85,-1402.03,12645.4,20,20
0,Outer,-1279.95,-1402.03,12645.4,20,21
0,Outer,-1158.05,-1402.03,12645.4,20,22
0,Outer,-1036.15,-1402.03,12645.4,20,23
0,Outer,-914.25,-1402.03,12645.4,20,24
0,Outer,-792.35,-1402.03,12645.4,20,25
0,Outer,-670.45,-1402.03,12645.4,20,26
0,Outer,-548.55,-1402.03,12645.4,20,27
0,Outer,-426.65,-1402.03,12645.4,20,28
0,Outer,-304.75,-1402.03,12645.4,20,29
0,Outer,-182.85,-1402.03,12645.4,20,30
0,Outer,-60.95,-1402.03,12645.4,20,31
0,Outer,-3839.85,-1280.13,12645.9,21,0
0,Outer,-3717.95,-1280.13,12645.9,21,1
0,Outer,-3596.05,-1280.13,12645.9,21,2
0,Outer,-3474.15,-1280.13,12645.9,21,3
0,Outer,-3352.25,-1280.13,12645.9,21,4
0,Outer,-3230.35,-1280.13,12645.9,21,5
0,Outer,-3108.45,-1280.13,12645.9,21,6
0,Outer,-2986.55,-1280.13,12645.9,21,7
0,Outer,-2864.65,-1280.13,12645.9,21,8
0,Outer,-2742.75,-1280.13,12645.9,21,9
0,Outer,-2620.85,-1280.13,12645.9,21,10
0,Outer,-2498.95,-1280.13,12645.9,21,11
0,Outer,-2377.05,-1280.13,12645.9,21,12
0,Outer,-2255.15,-1280.13,12645.9,21,13
0,Outer,-2133.25,-1280.13,12645.9,21,14
0,Outer,-2011.35,-1280.13,12645.9,21,15
0,Outer,-1889.45,-1280.13,12645.9,21,16
0,Outer,-1767.55,-1280.13,12645.9,21,17
0,Outer,-1645.65,-1280.13,12645.9,21,18
0,Outer,-1523.75,-1280.13,12645.9,21,19
0,Outer,-1401.85,-1280.13,12645.9,21,20
0,Outer,-1279.95,-1280.13,12645.9,21,21
0,Outer,-1158.05,-1280.13,12645.9,21,22
0,Outer,-1036.15,-1280.13,12645.9,21,23
0,Outer,-914.25,-1280.13,12645.9,21,24
0,Outer,-792.35,-1280.13,12645.9,21,25
0,Outer,-670.45,-1280.13,12645.9,21,26
0,Outer,-548.55,-1280.13,12645.9,21,27
0,Outer,-426.65,-1280.13,12645.9,21,28
0,Outer,-304.75,-1280.13,12645.9,21,29
0,Outer,-182.85,-1280.13,12645.9,21,30
0,Outer,-60.95,-1280.13,12645.9,21,31
0,Outer,-3839.85,-1158.23,12646.3,22,0
0,Outer,-3717.95,-1158.23,12646.3,22,1
0,Outer,-3596.05,-1158.23,12646.3,22,2
0,Outer,-3474.15,-1158.23,12646.3,22,3
0,Outer,-3352.25,-1158.23,12646.3,22,4
0,Outer,-3230.35,-1158.23,12646.3,22,5
0,Outer,-3108.45,-1158.23,12646.3,22,6
0,Outer,-2986.55,-1158.23,12646.3,22,7
0,Outer,-2864.65,-1158.23,12646.3,22,8
0,Outer,-2742.75,-1158.23,12646.3,22,9
0,Outer,-2620.85,-1158.23,12646.3,22,10
0,Outer,-2498.95,-1158.23,12646.3,22,11
0,Outer,-2377.05,-1158.23,12646.3,22,12
0,Outer,-2255.15,-1158.23,12646.3,22,13
0,Outer,-2133.25,-1158.23,12646.3,22,14
0,Outer,-2011.35,-1158.23,12646.3,22,15
0,Outer,-3839.85,-1036.33,12646.8,23,0
0,Outer,-3717.95,-1036.33,12646.8,23,1
0,Outer,-3596.05,-1036.33,12646.8,23,2
0,Outer,-3474.15,-1036.33,12646.8,23,3
0,Outer,-3352.25,-1036.33,12646.8,23,4
