runid,fillid,starttime
297256,9708,2024-06-05 04:42:39+00:00
297255,9708,2024-06-05 04:25:08+00:00
297253,9708,2024-06-05 03:52:50+00:00
297252,9708,2024-06-05 03:46:26+00:00
297251,9708,2024-06-05 03:37:09+00:00
297250,9708,2024-06-05 03:29:58+00:00
297249,9708,2024-06-05 03:17:28+00:00
297247,9708,2024-06-05 03:11:32+00:00
297246,9708,2024-06-05 03:08:17+00:00
297245,9708,2024-06-05 03:05:07+00:00
297244,9708,2024-06-05 03:01:41+00:00
297243,9708,2024-06-05 02:24:18+00:00
297242,9708,2024-06-05 02:19:21+00:00
297240,9708,2024-06-05 02:05:24+00:00
297239,9708,2024-06-05 02:02:17+00:00
297238,9708,2024-06-05 02:00:31+00:00
297237,9708,2024-06-05 01:56:44+00:00
297236,9708,2024-06-05 01:54:48+00:00
297235,9708,2024-06-05 01:52:20+00:00
297234,9708,2024-06-05 01:50:09+00:00
297233,9708,2024-06-05 01:48:41+00:00
297231,9708,2024-06-05 01:10:00+00:00
297230,9708,2024-06-05 01:06:17+00:00
297229,9708,2024-06-05 01:02:00+00:00
297228,9708,2024-06-05 00:51:44+00:00
297227,9708,2024-06-05 00:49:47+00:00
297226,9708,2024-06-05 00:44:46+00:00
297225,9708,2024-06-05 00:40:42+00:00
297224,9708,2024-06-05 00:38:06+00:00
297223,9708,2024-06-05 00:35:33+00:00
297222,9708,2024-06-05 00:33:33+00:00
297221,9708,2024-06-05 00:24:54+00:00
297220,9708,2024-06-05 00:23:04+00:00
297218,9708,2024-06-05 00:14:53+00:00
297217,9708,2024-06-05 00:13:13+00:00
297216,9708,2024-06-05 00:10:41+00:00
297215,9708,2024-06-05 00:09:19+00:00
297214,9708,2024-06-05 00:06:43+00:00
297213,9708,2024-06-05 00:01:20+00:00
297212,9708,2024-06-04 23:43:15+00:00
297211,9708,2024-06-04 23:37:02+00:00
297210,9708,2024-06-04 23:29:40+00:00
297209,9708,2024-06-04 23:25:37+00:00
297208,9708,2024-06-04 23:20:36+00:00
297207,9708,2024-06-04 23:19:37+00:00
297206,9708,2024-06-04 23:18:27+00:00
297204,9708,2024-06-04 23:01:05+00:00
297203,9708,2024-06-04 22:56:55+00:00
297202,9708,2024-06-04 22:41:58+00:00
297201,9708,2024-06-04 22:39:29+00:00
297200,9708,2024-06-04 22:21:32+00:00
297198,9708,2024-06-04 21:56:41+00:00
297197,9708,2024-06-04 21:53:39+00:00
297196,9708,2024-06-04 21:33:20+00:00
297195,9708,2024-06-04 21:29:59+00:00
297194,9708,2024-06-04 21:27:57+00:00
297193,9708,2024-06-04 21:23:11+00:00
297192,9708,2024-06-04 21:18:11+00:00
297191,9708,2024-06-04 21:16:55+00:00
297189,9708,2024-06-04 21:13:01+00:00
297188,9708,2024-06-04 21:11:36+00:00
297187,9708,2024-06-04 21:08:48+00:00
297186,9708,2024-06-04 21:07:18+00:00
297185,9708,2024-06-04 21:06:04+00:00
297184,9708,2024-06-04 21:01:56+00:00
297183,9708,2024-06-04 20:59:15+00:00
297182,9708,2024-06-04 20:56:47+00:00
297181,9708,2024-06-04 20:52:21+00:00
297180,9708,2024-06-04 20:48:29+00:00
297179,9708,2024-06-04 20:46:58+00:00
297178,9708,2024-06-04 20:44:59+00:00
297177,9708,2024-06-04 20:29:31+00:00
297175,9708,2024-06-04 19:30:30+00:00
297174,9708,2024-06-04 19:25:20+00:00
297173,9708,2024-06-04 19:20:29+00:00
297171,9708,2024-06-04 19:10:05+00:00
297170,9708,2024-06-04 19:04:09+00:00
297169,9708,2024-06-04 18:54:20+00:00
297168,9708,2024-06-04 18:50:29+00:00
297167,9708,2024-06-04 18:35:12+00:00
297166,9708,2024-06-04 18:25:36+00:00
297165,9708,2024-06-04 18:22:30+00:00
297163,9708,2024-06-04 18:12:55+00:00
297162,9708,2024-06-04 17:57:53+00:00
297161,9708,2024-06-04 17:52:56+00:00
297160,9708,2024-06-04 17:44:13+00:00
297159,9708,2024-06-04 17:39:15+00:00
297158,9708,2024-06-04 17:35:02+00:00
297157,9708,2024-06-04 17:32:29+00:00
297156,9708,2024-06-04 17:24:33+00:00
297154,9708,2024-06-04 17:06:02+00:00
297153,9708,2024-06-04 17:02:29+00:00
297152,9708,2024-06-04 16:58:26+00:00
297151,9708,2024-06-04 16:56:09+00:00
297150,9708,2024-06-04 16:54:12+00:00
297149,9708,2024-06-04 16:52:10+00:00
297148,9708,2024-06-04 16:49:00+00:00
297147,9708,2024-06-04 16:45:23+00:00
297146,9708,2024-06-04 16:41:31+00:00
297145,9708,2024-06-04 16:27:36+00:00
297144,9708,2024-06-04 16:15:22+00:00
297142,9708,2024-06-04 16:11:50+00:00
297141,9708,2024-06-04 16:07:35+00:00
297140,9708,2024-06-04 16:05:58+00:00
297139,9708,2024-06-04 16:03:02+00:00
297138,9708,2024-06-04 16:01:13+00:00
297137,9708,2024-06-04 16:00:30+00:00
297136,9708,2024-06-04 15:56:29+00:00
297135,9708,2024-06-04 15:56:13+00:00
297134,9708,2024-06-04 15:55:16+00:00
297133,9708,2024-06-04 15:51:49+00:00
297132,9708,2024-06-04 15:49:26+00:00
297131,9708,2024-06-04 15:46:42+00:00
297130,9708,2024-06-04 15:45:16+00:00
297129,9708,2024-06-04 15:43:59+00:00
297128,9708,2024-06-04 15:42:48+00:00
297127,9708,2024-06-04 15:41:27+00:00
297126,9708,2024-06-04 15:39:10+00:00
297125,9708,2024-06-04 15:37:59+00:00
297124,9708,2024-06-04 15:28:25+00:00
297118,9708,2024-06-04 15:12:50+00:00
297113,9708,2024-06-04 15:06:36+00:00
297111,9708,2024-06-04 15:05:27+00:00
297106,9708,2024-06-04 15:01:15+00:00
297101,9708,2024-06-04 14:55:16+00:00
297098,9708,2024-06-04 14:47:42+00:00
297092,9708,2024-06-04 13:59:17+00:00
297084,9707,2024-06-04 12:13:29+00:00
297083,9707,2024-06-04 12:13:01+00:00
297082,9707,2024-06-04 12:10:54+00:00
297081,9707,2024-06-04 12:05:36+00:00
297080,9707,2024-06-04 11:59:45+00:00
297079,9707,2024-06-04 11:58:32+00:00
297078,9707,2024-06-04 11:57:22+00:00
297077,9707,2024-06-04 11:53:34+00:00
297076,9707,2024-06-04 11:39:24+00:00
297075,9707,2024-06-04 11:37:52+00:00
297074,9707,2024-06-04 11:35:43+00:00
297073,9707,2024-06-04 11:34:07+00:00
297072,9707,2024-06-04 11:32:56+00:00
297071,9707,2024-06-04 11:30:00+00:00
297070,9707,
297064,9707,2024-06-04 10:54:29+00:00
297058,9707,2024-06-04 10:09:32+00:00
297050,9707,2024-06-04 09:24:32+00:00
297046,9707,2024-06-04 08:45:46+00:00
297044,9707,2024-06-04 08:43:49+00:00
297042,9707,2024-06-04 08:38:15+00:00
297038,9707,2024-06-04 08:29:10+00:00
297035,9707,2024-06-04 08:23:11+00:00
297031,9707,2024-06-04 08:10:07+00:00
297030,9707,2024-06-04 08:03:34+00:00
297029,9707,2024-06-04 07:56:56+00:00
297027,9707,2024-06-04 06:59:26+00:00
297025,9707,2024-06-04 06:03:41+00:00
297024,9707,2024-06-04 05:54:22+00:00
297023,9707,2024-06-04 05:52:39+00:00
297018,9707,2024-06-04 04:52:31+00:00
297017,9707,2024-06-04 04:48:35+00:00
297015,9707,2024-06-04 04:25:31+00:00
297014,9707,2024-06-04 03:53:11+00:00
297013,9707,2024-06-04 03:07:58+00:00
297012,9707,2024-06-04 03:03:58+00:00
297011,9707,2024-06-04 02:25:18+00:00
297010,9707,2024-06-04 02:03:58+00:00
297009,9707,2024-06-04 01:49:51+00:00
297008,9707,2024-06-04 01:44:47+00:00
297007,9707,2024-06-04 01:24:48+00:00
297006,9707,2024-06-04 00:58:16+00:00
297005,9707,2024-06-04 00:44:08+00:00
297004,9707,2024-06-04 00:21:53+00:00
297003,9707,2024-06-03 23:26:13+00:00
297002,9707,2024-06-03 23:00:59+00:00
297001,9707,2024-06-03 22:58:18+00:00
297000,9707,2024-06-03 22:55:15+00:00
296999,9707,2024-06-03 22:33:54+00:00
296998,9707,2024-06-03 22:28:59+00:00
296997,9707,2024-06-03 22:20:09+00:00
296996,9707,2024-06-03 22:18:06+00:00
296995,9707,2024-06-03 22:12:29+00:00
296994,9707,2024-06-03 22:05:43+00:00
296993,9707,2024-06-03 21:24:32+00:00
296983,9705,2024-06-03 18:13:56+00:00
296980,9705,2024-06-03 17:44:36+00:00
296975,9705,2024-06-03 17:19:04+00:00
296971,9705,2024-06-03 16:52:56+00:00
296968,9705,2024-06-03 16:37:47+00:00
296965,9705,2024-06-03 16:32:43+00:00
296961,9705,2024-06-03 16:25:48+00:00
296960,9705,2024-06-03 15:50:13+00:00
296940,9701,2024-06-03 11:26:37+00:00
296934,9701,2024-06-03 10:19:56+00:00
296933,9701,2024-06-03 10:12:36+00:00
296932,9701,2024-06-03 09:59:48+00:00
296931,9701,2024-06-03 09:47:49+00:00
296929,9701,2024-06-03 09:26:46+00:00
296927,9701,2024-06-03 08:38:43+00:00
296926,9701,2024-06-03 08:19:47+00:00
296924,9701,2024-06-03 08:05:36+00:00
296923,9701,2024-06-03 08:02:53+00:00
296922,9701,2024-06-03 07:46:41+00:00
296920,9701,2024-06-03 06:46:32+00:00
296919,9701,2024-06-03 06:41:39+00:00
296918,9701,2024-06-03 06:17:29+00:00
296917,9701,2024-06-03 06:04:16+00:00
296916,9701,2024-06-03 05:30:43+00:00
296915,9701,2024-06-03 05:06:24+00:00
296914,9701,2024-06-03 04:53:35+00:00
296913,9701,2024-06-03 04:29:09+00:00
296912,9701,2024-06-03 04:23:31+00:00
296911,9701,2024-06-03 03:56:29+00:00
296910,9701,2024-06-03 03:41:15+00:00
296909,9701,2024-06-03 03:39:41+00:00
296908,9701,2024-06-03 03:24:46+00:00
296907,9701,2024-06-03 03:19:51+00:00
296906,9701,2024-06-03 02:56:27+00:00
296901,9700,2024-06-03 01:03:48+00:00
296900,9700,2024-06-03 00:31:41+00:00
296899,9700,2024-06-03 00:18:18+00:00
296896,9700,2024-06-02 23:18:15+00:00
296895,9700,2024-06-02 23:12:33+00:00
296894,9700,2024-06-02 22:45:08+00:00
296893,9700,2024-06-02 22:20:14+00:00
296892,9700,2024-06-02 22:15:22+00:00
296891,9700,2024-06-02 21:24:36+00:00
296890,9700,2024-06-02 21:21:08+00:00
296889,9700,2024-06-02 21:06:41+00:00
296888,9700,2024-06-02 21:00:54+00:00
296887,9700,2024-06-02 20:56:04+00:00
296886,9700,2024-06-02 20:53:44+00:00
296885,9700,2024-06-02 20:51:02+00:00
296884,9700,2024-06-02 20:47:53+00:00
296883,9700,2024-06-02 20:45:51+00:00
296882,9700,2024-06-02 20:40:48+00:00
296881,9700,2024-06-02 20:39:55+00:00
296880,9700,2024-06-02 20:29:23+00:00
296879,9700,2024-06-02 20:22:57+00:00
296878,9700,2024-06-02 20:14:16+00:00
296877,9700,2024-06-02 20:02:53+00:00
296876,9700,2024-06-02 19:49:50+00:00
296875,9700,2024-06-02 19:47:36+00:00
296874,9700,2024-06-02 19:25:14+00:00
296873,9700,2024-06-02 18:28:30+00:00
296872,9700,2024-06-02 17:53:12+00:00
296871,9700,2024-06-02 17:17:19+00:00
296870,9700,2024-06-02 17:15:55+00:00
296869,9700,2024-06-02 17:03:26+00:00
296868,9700,2024-06-02 16:16:36+00:00
296867,9700,2024-06-02 16:10:34+00:00
296866,9700,2024-06-02 16:06:45+00:00
296865,9700,2024-06-02 15:42:41+00:00
296864,9700,2024-06-02 15:17:58+00:00
296863,9700,2024-06-02 14:53:47+00:00
296862,9700,2024-06-02 14:32:19+00:00
296861,9700,2024-06-02 14:30:36+00:00
296860,9700,2024-06-02 13:57:50+00:00
296859,9700,2024-06-02 13:43:02+00:00
296858,9700,2024-06-02 13:39:34+00:00
296857,9700,2024-06-02 13:36:40+00:00
296856,9700,2024-06-02 13:19:22+00:00
296855,9700,2024-06-02 13:14:23+00:00
296848,9700,2024-06-02 12:48:23+00:00
296845,9700,2024-06-02 12:33:07+00:00
296844,9700,2024-06-02 12:32:53+00:00
296837,9700,2024-06-02 12:17:49+00:00
296832,9700,2024-06-02 12:02:52+00:00
296830,9700,2024-06-02 11:57:03+00:00
296828,9700,2024-06-02 11:55:00+00:00
296825,9700,2024-06-02 11:25:11+00:00
296824,9700,2024-06-02 11:17:18+00:00
296823,9700,2024-06-02 11:11:52+00:00
296807,9699,2024-06-02 07:32:16+00:00
296800,9698,2024-06-02 04:32:58+00:00
296792,9696,2024-06-01 22:02:53+00:00
296791,9696,2024-06-01 21:50:13+00:00
296790,9696,2024-06-01 21:23:47+00:00
296788,9696,2024-06-01 20:23:44+00:00
296784,9696,2024-06-01 19:59:22+00:00
296783,9696,2024-06-01 19:57:46+00:00
296778,9696,2024-06-01 18:57:45+00:00
296773,9696,2024-06-01 18:13:03+00:00
296772,9696,2024-06-01 17:34:57+00:00
296771,9696,2024-06-01 17:20:47+00:00
296770,9696,2024-06-01 17:20:03+00:00
296767,9696,2024-06-01 16:58:12+00:00
296766,9696,2024-06-01 16:27:01+00:00
296761,9696,2024-06-01 15:42:23+00:00
296760,9696,2024-06-01 14:53:59+00:00
296758,9696,2024-06-01 14:19:29+00:00
296755,9696,2024-06-01 13:44:04+00:00
296754,9696,2024-06-01 13:19:48+00:00
296753,9696,2024-06-01 13:14:13+00:00
296752,9696,2024-06-01 13:04:27+00:00
296751,9696,2024-06-01 13:03:18+00:00
296750,9696,2024-06-01 12:48:23+00:00
296749,9696,2024-06-01 12:33:19+00:00
296748,9696,2024-06-01 12:28:19+00:00
296747,9696,2024-06-01 12:21:14+00:00
296746,9696,2024-06-01 11:44:06+00:00
296745,9696,2024-06-01 11:40:40+00:00
296725,9694,2024-06-01 01:23:20+00:00
296724,9694,2024-06-01 00:24:25+00:00
296723,9694,2024-05-31 23:59:46+00:00
296722,9694,2024-05-31 23:33:13+00:00
296721,9694,2024-05-31 23:26:08+00:00
296720,9694,2024-05-31 22:26:04+00:00
296719,9694,2024-05-31 21:31:08+00:00
296718,9694,2024-05-31 20:31:05+00:00
296717,9694,2024-05-31 20:06:47+00:00
296716,9694,2024-05-31 19:06:40+00:00
296715,9694,2024-05-31 18:41:43+00:00
296714,9694,2024-05-31 18:08:18+00:00
296713,9694,2024-05-31 18:01:13+00:00
296712,9694,2024-05-31 17:57:20+00:00
296711,9694,2024-05-31 17:55:45+00:00
296710,9694,2024-05-31 17:52:57+00:00
296709,9694,2024-05-31 17:51:31+00:00
296708,9694,2024-05-31 17:48:43+00:00
296707,9694,2024-05-31 17:43:11+00:00
296706,9694,2024-05-31 17:38:48+00:00
296705,9694,2024-05-31 17:37:00+00:00
296704,9694,2024-05-31 17:35:20+00:00
296703,9694,2024-05-31 17:23:02+00:00
296702,9694,2024-05-31 17:20:32+00:00
296698,9694,2024-05-31 17:07:14+00:00
296693,9694,2024-05-31 16:22:26+00:00
296692,9694,2024-05-31 15:57:59+00:00
296691,9694,2024-05-31 15:53:05+00:00
296690,9694,2024-05-31 15:43:50+00:00
296689,9694,2024-05-31 15:37:25+00:00
296688,9694,2024-05-31 15:32:01+00:00
296687,9694,2024-05-31 15:17:53+00:00
296686,9694,2024-05-31 15:11:58+00:00
296685,9694,2024-05-31 15:11:03+00:00
296683,9694,2024-05-31 15:04:32+00:00
296682,9694,2024-05-31 15:02:15+00:00
296681,9694,2024-05-31 14:56:30+00:00
296680,9694,2024-05-31 14:56:05+00:00
296676,9694,2024-05-31 14:45:08+00:00
296674,9694,2024-05-31 14:38:26+00:00
296671,9694,2024-05-31 14:27:10+00:00
296669,9694,2024-05-31 14:20:46+00:00
296664,9694,2024-05-31 13:46:12+00:00
296663,9694,2024-05-31 13:44:34+00:00
296644,9692,2024-05-31 07:34:16+00:00
296643,9692,2024-05-31 07:27:46+00:00
296642,9692,2024-05-31 07:20:51+00:00
296641,9692,2024-05-31 07:18:46+00:00
296640,9692,2024-05-31 07:15:33+00:00
296639,9692,2024-05-31 07:12:40+00:00
296631,9691,2024-05-31 04:00:29+00:00
296630,9691,2024-05-31 03:43:20+00:00
296629,9691,2024-05-31 02:43:10+00:00
296628,9691,2024-05-31 01:43:08+00:00
296627,9691,2024-05-31 01:05:18+00:00
296626,9691,2024-05-31 01:02:47+00:00
296625,9691,2024-05-31 00:20:39+00:00
296624,9691,2024-05-30 23:20:28+00:00
296623,9691,2024-05-30 22:20:24+00:00
296622,9691,2024-05-30 22:15:39+00:00
296621,9691,2024-05-30 22:12:49+00:00
296620,9691,2024-05-30 21:10:59+00:00
296619,9691,2024-05-30 21:09:12+00:00
296618,9691,2024-05-30 20:34:34+00:00
296617,9691,2024-05-30 19:59:46+00:00
296616,9691,2024-05-30 19:44:45+00:00
296615,9691,2024-05-30 19:29:57+00:00
296610,9691,2024-05-30 18:29:52+00:00
296608,9691,2024-05-30 18:22:40+00:00
296607,9691,2024-05-30 18:21:48+00:00
296606,9691,2024-05-30 18:17:47+00:00
296599,9691,2024-05-30 17:17:37+00:00
296595,9691,2024-05-30 16:17:32+00:00
296592,9691,2024-05-30 16:00:19+00:00
296591,9691,2024-05-30 15:57:34+00:00
296590,9691,2024-05-30 15:53:32+00:00
296589,9691,2024-05-30 15:48:43+00:00
296588,9691,2024-05-30 15:32:33+00:00
296587,9691,2024-05-30 15:21:02+00:00
296586,9691,2024-05-30 15:12:42+00:00
296585,9691,2024-05-30 15:10:44+00:00
296584,9691,2024-05-30 15:08:24+00:00
296583,9691,2024-05-30 15:00:52+00:00
296582,9691,2024-05-30 14:55:25+00:00
296581,9691,2024-05-30 14:52:14+00:00
296580,9691,2024-05-30 14:37:41+00:00
296579,9691,2024-05-30 14:23:38+00:00
296578,9691,2024-05-30 14:22:33+00:00
296577,9691,2024-05-30 14:20:21+00:00
296576,9691,2024-05-30 14:16:57+00:00
296575,9691,2024-05-30 14:13:34+00:00
296574,9691,2024-05-30 14:11:18+00:00
296573,9691,2024-05-30 14:10:36+00:00
296572,9691,2024-05-30 13:25:43+00:00
296571,9691,2024-05-30 13:03:01+00:00
296570,9691,2024-05-30 12:59:11+00:00
296569,9691,2024-05-30 12:47:21+00:00
296568,9691,2024-05-30 12:40:24+00:00
296567,9691,2024-05-30 12:27:03+00:00
296566,9691,2024-05-30 12:26:04+00:00
296564,9691,2024-05-30 11:21:35+00:00
296561,9691,2024-05-30 10:21:27+00:00
296560,9691,2024-05-30 10:19:38+00:00
296559,9691,2024-05-30 10:06:18+00:00
296557,9691,2024-05-30 09:31:54+00:00
296555,9691,2024-05-30 08:59:44+00:00
296553,9691,2024-05-30 07:59:41+00:00
296552,9691,2024-05-30 07:07:10+00:00
296551,9691,2024-05-30 06:21:40+00:00
296550,9691,2024-05-30 05:57:30+00:00
296548,9691,2024-05-30 05:53:47+00:00
296547,9691,2024-05-30 05:38:45+00:00
296546,9691,2024-05-30 05:33:48+00:00
296545,9691,2024-05-30 04:57:47+00:00
296544,9691,2024-05-30 04:49:00+00:00
296537,9687,2024-05-30 01:03:56+00:00
296536,9687,2024-05-30 00:27:49+00:00
296535,9687,2024-05-29 23:53:30+00:00
296534,9687,2024-05-29 22:53:27+00:00
296533,9687,2024-05-29 22:49:44+00:00
296532,9687,2024-05-29 22:27:17+00:00
296531,9687,2024-05-29 22:25:37+00:00
296530,9687,2024-05-29 21:54:27+00:00
296529,9687,2024-05-29 21:20:36+00:00
296527,9687,2024-05-29 21:15:53+00:00
296525,9687,2024-05-29 20:31:04+00:00
296524,9687,2024-05-29 20:10:48+00:00
296522,9687,2024-05-29 19:10:38+00:00
296520,9687,2024-05-29 18:10:34+00:00
296519,9687,2024-05-29 18:06:08+00:00
296518,9687,2024-05-29 17:06:01+00:00
296517,9687,2024-05-29 16:56:25+00:00
296516,9687,2024-05-29 16:16:19+00:00
296515,9687,2024-05-29 16:05:02+00:00
296514,9687,2024-05-29 15:55:39+00:00
296513,9687,2024-05-29 15:41:17+00:00
296512,9687,2024-05-29 14:41:13+00:00
296511,9687,2024-05-29 14:31:46+00:00
296510,9687,2024-05-29 14:15:36+00:00
296509,9687,2024-05-29 14:14:16+00:00
296507,9687,2024-05-29 14:10:25+00:00
296506,9687,2024-05-29 13:59:46+00:00
296487,9687,2024-05-29 12:59:42+00:00
296486,9687,2024-05-29 12:43:05+00:00
296485,9687,2024-05-29 12:39:23+00:00
296479,9687,2024-05-29 11:57:15+00:00
296473,9687,2024-05-29 11:31:59+00:00
296471,9687,2024-05-29 11:26:41+00:00
296465,9687,2024-05-29 11:16:12+00:00
296463,9687,2024-05-29 11:13:38+00:00
296462,9687,2024-05-29 11:10:27+00:00
296461,9687,2024-05-29 11:06:18+00:00
296460,9687,2024-05-29 11:00:24+00:00
296456,9687,2024-05-29 10:52:55+00:00
296452,9687,2024-05-29 10:49:19+00:00
296450,9687,2024-05-29 10:43:51+00:00
296446,9687,2024-05-29 10:26:33+00:00
296445,9687,2024-05-29 10:22:34+00:00
296443,9687,2024-05-29 10:15:23+00:00
296442,9687,2024-05-29 10:11:21+00:00
296420,9686,2024-05-29 07:43:20+00:00
296416,9686,2024-05-29 07:18:21+00:00
296415,9686,2024-05-29 07:00:47+00:00
296414,9686,2024-05-29 06:55:17+00:00
296413,9686,2024-05-29 06:16:24+00:00
296412,9686,2024-05-29 06:11:53+00:00
296406,9684,2024-05-29 03:50:29+00:00
296405,9684,2024-05-29 03:15:52+00:00
296404,9684,2024-05-29 03:10:22+00:00
296403,9684,2024-05-29 02:10:11+00:00
296402,9684,2024-05-29 01:10:06+00:00
296401,9684,2024-05-29 01:05:38+00:00
296400,9684,2024-05-29 00:18:46+00:00
296399,9684,2024-05-28 23:48:32+00:00
296398,9684,2024-05-28 23:32:58+00:00
296386,9684,2024-05-28 23:07:54+00:00
296372,9684,2024-05-28 22:31:41+00:00
296367,9684,2024-05-28 22:06:16+00:00
296366,9684,2024-05-28 21:51:05+00:00
296365,9684,2024-05-28 21:46:05+00:00
296364,9684,2024-05-28 21:44:24+00:00
296362,9684,2024-05-28 21:15:48+00:00
296361,9684,2024-05-28 21:05:37+00:00
296354,9683,2024-05-28 18:30:07+00:00
296303,9680,2024-05-28 09:29:53+00:00
296302,9680,2024-05-28 08:29:55+00:00
296301,9680,2024-05-28 08:14:43+00:00
296300,9680,2024-05-28 07:59:47+00:00
296299,9680,2024-05-28 07:45:27+00:00
296298,9680,2024-05-28 07:21:12+00:00
296297,9680,2024-05-28 07:05:56+00:00
296296,9680,2024-05-28 07:00:57+00:00
296295,9680,2024-05-28 06:12:34+00:00
296286,9678,2024-05-28 00:10:10+00:00
296285,9678,2024-05-28 00:06:01+00:00
296284,9678,2024-05-28 00:04:00+00:00
296283,9678,2024-05-28 00:00:31+00:00
296279,9677,2024-05-27 20:35:30+00:00
296271,9677,2024-05-27 19:35:25+00:00
296270,9677,2024-05-27 19:29:51+00:00
296262,9677,2024-05-27 18:29:47+00:00
296261,9677,2024-05-27 18:25:32+00:00
296260,9677,2024-05-27 18:21:07+00:00
296259,9677,2024-05-27 18:02:16+00:00
296257,9677,2024-05-27 17:37:07+00:00
296256,9677,2024-05-27 17:30:44+00:00
296250,9677,2024-05-27 17:15:46+00:00
296248,9677,2024-05-27 17:10:43+00:00
296241,9677,2024-05-27 16:59:41+00:00
296224,9677,2024-05-27 15:39:00+00:00
296222,9677,2024-05-27 15:37:37+00:00
296148,9674,2024-05-27 06:27:17+00:00
296147,9674,2024-05-27 05:34:22+00:00
296146,9674,2024-05-27 04:59:40+00:00
296145,9674,2024-05-27 04:34:33+00:00
296144,9674,2024-05-27 04:19:00+00:00
296143,9674,2024-05-27 04:12:54+00:00
296142,9674,2024-05-27 04:00:26+00:00
296141,9674,
296140,9674,
296139,9674,
296087,9672,2024-05-26 10:14:07+00:00
296086,9672,2024-05-26 10:09:11+00:00
296085,9672,2024-05-26 09:43:23+00:00
296084,9672,2024-05-26 09:37:55+00:00
296083,9672,2024-05-26 08:53:56+00:00
296077,9670,2024-05-26 03:18:07+00:00
296076,9670,2024-05-26 03:10:04+00:00
296075,9670,2024-05-26 02:09:58+00:00
296074,9670,2024-05-26 01:35:24+00:00
296073,9670,2024-05-26 00:35:13+00:00
296072,9670,2024-05-25 23:35:07+00:00
296071,9670,2024-05-25 22:39:02+00:00
296068,9670,2024-05-25 21:44:21+00:00
296060,9670,2024-05-25 20:44:18+00:00
296056,9670,2024-05-25 19:48:58+00:00
296055,9670,2024-05-25 19:44:31+00:00
296050,9670,2024-05-25 18:44:21+00:00
296049,9670,2024-05-25 17:44:15+00:00
296045,9670,2024-05-25 17:00:01+00:00
296044,9670,2024-05-25 16:32:56+00:00
296040,9670,2024-05-25 15:58:25+00:00
296033,9670,2024-05-25 15:09:40+00:00
296027,9670,2024-05-25 14:21:17+00:00
296025,9670,2024-05-25 14:15:51+00:00
296020,9670,2024-05-25 13:48:43+00:00
296018,9670,2024-05-25 13:34:33+00:00
296017,9670,2024-05-25 13:29:24+00:00
296013,9670,2024-05-25 12:37:56+00:00
296008,9667,2024-05-25 08:07:26+00:00
